FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-09-08 04:28:25,33.93911,67.709953,38494,1415,30557,6522.0,Afghanistan,98.88425504698492,3.675897542474152
,,,Albania,2020-09-08 04:28:25,41.1533,20.1683,10406,319,6186,3901.0,Albania,361.59566335395095,3.06553911205074
,,,Algeria,2020-09-08 04:28:25,28.0339,1.6596,46653,1562,32985,12106.0,Algeria,106.38971574746807,3.348123378989561
,,,Andorra,2020-09-08 04:28:25,42.5063,1.5218,1261,53,934,274.0,Andorra,1632.0455574969262,4.203013481363997
,,,Angola,2020-09-08 04:28:25,-11.2027,17.8739,2981,120,1215,1646.0,Angola,9.070089734557023,4.02549480040255
,,,Antigua and Barbuda,2020-09-08 04:28:25,17.0608,-61.7964,95,3,91,1.0,Antigua and Barbuda,97.01004819867659,3.1578947368421053
,,,Argentina,2020-09-08 04:28:25,-38.4161,-63.6167,488007,10129,357388,120490.0,Argentina,1079.762385764493,2.0755849813629723
,,,Armenia,2020-09-08 04:28:25,40.0691,45.0382,44845,900,40121,3824.0,Armenia,1513.3803135358194,2.0069126992975805
,,Australian Capital Territory,Australia,2020-09-08 04:28:25,-35.4735,149.0124,113,3,110,0.0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-09-08 04:28:25,-33.8688,151.2093,4126,52,2994,1080.0,"New South Wales, Australia",50.82532643508253,1.2603005332040718
,,Northern Territory,Australia,2020-09-08 04:28:25,-12.4634,130.8456,33,0,31,2.0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-09-08 04:28:25,-27.4698,153.0251,1134,6,1090,38.0,"Queensland, Australia",22.1679210243378,0.5291005291005291
,,South Australia,Australia,2020-09-08 04:28:25,-34.9285,138.6007,464,4,460,0.0,"South Australia, Australia",26.416168516937088,0.8620689655172413
,,Tasmania,Australia,2020-09-08 04:28:25,-42.8821,147.3272,230,13,217,0.0,"Tasmania, Australia",42.95051353874883,5.652173913043479
,,Victoria,Australia,2020-09-08 04:28:25,-37.8136,144.9631,19615,683,17056,1876.0,"Victoria, Australia",295.8566494215599,3.4820290593933216
,,Western Australia,Australia,2020-09-08 04:28:25,-31.9505,115.8605,658,9,644,5.0,"Western Australia, Australia",25.01330494944119,1.3677811550151977
,,,Austria,2020-09-08 04:28:25,47.5162,14.5501,29561,746,25300,3515.0,Austria,328.22215313554807,2.5235952775616517
,,,Azerbaijan,2020-09-08 04:28:25,40.1431,47.5769,37418,551,34837,2030.0,Azerbaijan,369.0438324617141,1.4725533165856004
,,,Bahamas,2020-09-08 04:28:25,25.025885,-78.035889,2546,58,976,1512.0,Bahamas,647.4285946781673,2.2780832678711707
,,,Bahrain,2020-09-08 04:28:25,26.0275,50.55,56076,200,51240,4636.0,Bahrain,3295.519525054023,0.35665882017262285
,,,Bangladesh,2020-09-08 04:28:25,23.685,90.3563,327359,4516,224573,98270.0,Bangladesh,198.77359064488084,1.3795252307100156
,,,Barbados,2020-09-08 04:28:25,13.1939,-59.5432,179,7,154,18.0,Barbados,62.288818287161895,3.910614525139665
,,,Belarus,2020-09-08 04:28:25,53.7098,27.9534,73031,716,71883,432.0,Belarus,772.8703469804867,0.9804055811915487
,,,Belgium,2020-09-08 04:28:25,50.8333,4.469936,88769,9909,18576,60284.0,Belgium,765.9356444596611,11.162680665547658
,,,Belize,2020-09-08 04:28:25,17.1899,-88.4976,1307,16,314,977.0,Belize,328.7049728258819,1.224177505738332
,,,Benin,2020-09-08 04:28:25,9.3077,2.3158,2213,40,1793,380.0,Benin,18.254259313425386,1.807501129688206
,,,Bhutan,2020-09-08 04:28:25,27.5142,90.4336,233,0,151,82.0,Bhutan,30.196523641415638,0.0
,,,Bolivia,2020-09-08 04:28:25,-16.2902,-63.5887,121604,7054,73150,41400.0,Bolivia,1041.7518880489374,5.8007960264464975
,,,Bosnia and Herzegovina,2020-09-08 04:28:25,43.9159,17.6791,21660,664,14830,6166.0,Bosnia and Herzegovina,660.2018096113312,3.065558633425669
,,,Botswana,2020-09-08 04:28:25,-22.3285,24.6849,2126,9,493,1624.0,Botswana,90.40557061606337,0.4233301975540922
,,Acre,Brazil,2020-09-08 04:28:25,-9.0238,-70.812,25469,624,20168,4677.0,"Acre, Brazil",2887.8545471038115,2.4500373002473594
,,Alagoas,Brazil,2020-09-08 04:28:25,-9.5713,-36.782,80786,1936,76382,2468.0,"Alagoas, Brazil",2420.6580236995924,2.396454831282648
,,Amapa,Brazil,2020-09-08 04:28:25,0.902,-52.003,44863,673,32736,11454.0,"Amapa, Brazil",5304.641783262054,1.5001225954572808
,,Amazonas,Brazil,2020-09-08 04:28:25,-3.4168,-65.8561,123905,3849,105120,14936.0,"Amazonas, Brazil",2989.5548348850316,3.106412170614584
,,Bahia,Brazil,2020-09-08 04:28:25,-12.5797,-41.7007,271963,5693,257791,8479.0,"Bahia, Brazil",1828.5606785528528,2.093299456176024
