FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-09-11 04:46:23,33.93911,67.709953,38572,1420,31129,6023.0,Afghanistan,99.08462320549442,3.6814269418230836
,,,Albania,2020-09-11 04:46:23,41.1533,20.1683,10860,324,6346,4190.0,Albania,377.37160330808257,2.9834254143646413
,,,Algeria,2020-09-11 04:46:23,28.0339,1.6596,47488,1591,33562,12335.0,Algeria,108.2938893836573,3.350320080862533
,,,Andorra,2020-09-11 04:46:23,42.5063,1.5218,1301,53,938,310.0,Andorra,1683.8154403675662,4.073789392774788
,,,Angola,2020-09-11 04:46:23,-11.2027,17.8739,3217,130,1277,1810.0,Angola,9.78815118284802,4.041032017407523
,,,Antigua and Barbuda,2020-09-11 04:46:23,17.0608,-61.7964,95,3,91,1.0,Antigua and Barbuda,97.01004819867659,3.1578947368421053
,,,Argentina,2020-09-11 04:46:23,-38.4161,-63.6167,524198,10907,390098,123193.0,Argentina,1159.838451278313,2.0807023300355967
,,,Armenia,2020-09-11 04:46:23,40.0691,45.0382,45326,906,41233,3187.0,Armenia,1529.6125786893647,1.9988527555928164
,,Australian Capital Territory,Australia,2020-09-11 04:46:23,-35.4735,149.0124,113,3,110,0.0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-09-11 04:46:23,-33.8688,151.2093,4152,52,2994,1106.0,"New South Wales, Australia",51.14560236511456,1.2524084778420042
,,Northern Territory,Australia,2020-09-11 04:46:23,-12.4634,130.8456,33,0,31,2.0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-09-11 04:46:23,-27.4698,153.0251,1145,6,1094,45.0,"Queensland, Australia",22.38295376796012,0.5240174672489083
,,South Australia,Australia,2020-09-11 04:46:23,-34.9285,138.6007,465,4,461,0.0,"South Australia, Australia",26.473099914602905,0.8602150537634409
,,Tasmania,Australia,2020-09-11 04:46:23,-42.8821,147.3272,230,13,217,0.0,"Tasmania, Australia",42.95051353874883,5.652173913043479
,,Victoria,Australia,2020-09-11 04:46:23,-37.8136,144.9631,19767,710,17484,1573.0,"Victoria, Australia",298.14929335284086,3.5918449941822232
,,Western Australia,Australia,2020-09-11 04:46:23,-31.9505,115.8605,659,9,646,4.0,"Western Australia, Australia",25.051319090701746,1.3657056145675266
,,,Austria,2020-09-11 04:46:23,47.5162,14.5501,31247,748,26043,4456.0,Austria,346.94217445372186,2.393829807661536
,,,Azerbaijan,2020-09-11 04:46:23,40.1431,47.5769,37874,556,35269,2049.0,Azerbaijan,373.541239795151,1.4680255584305857
,,,Bahamas,2020-09-11 04:46:23,25.025885,-78.035889,2721,63,1183,1475.0,Bahamas,691.9297745951665,2.3153252480705624
,,,Bahrain,2020-09-11 04:46:23,26.0275,50.55,58207,207,52284,5716.0,Bahrain,3420.755849112268,0.3556273300462144
,,,Bangladesh,2020-09-11 04:46:23,23.685,90.3563,332970,4634,233550,94786.0,Bangladesh,202.18061051330795,1.3917169714989341
,,,Barbados,2020-09-11 04:46:23,13.1939,-59.5432,180,7,157,16.0,Barbados,62.636800512229826,3.888888888888889
,,,Belarus,2020-09-11 04:46:23,53.7098,27.9534,73591,732,72203,656.0,Belarus,778.7966987257602,0.9946868502941936
,,,Belgium,2020-09-11 04:46:23,50.8333,4.469936,90568,9917,18659,61992.0,Belgium,781.4581604774481,10.94978358802226
,,,Belize,2020-09-11 04:46:23,17.1899,-88.4976,1365,18,326,1021.0,Belize,343.29172754960126,1.3186813186813189
,,,Benin,2020-09-11 04:46:23,9.3077,2.3158,2242,40,1793,409.0,Benin,18.493470122322517,1.7841213202497768
,,,Bhutan,2020-09-11 04:46:23,27.5142,90.4336,238,0,155,83.0,Bhutan,30.84451771097391,0.0
,,,Bolivia,2020-09-11 04:46:23,-16.2902,-63.5887,124205,7193,79483,37529.0,Bolivia,1064.0340223604344,5.791232237027495
,,,Bosnia and Herzegovina,2020-09-11 04:46:23,43.9159,17.6791,22544,680,15273,6591.0,Bosnia and Herzegovina,687.1463340663829,3.0163236337828248
,,,Botswana,2020-09-11 04:46:23,-22.3285,24.6849,2252,10,546,1696.0,Botswana,95.76356774570776,0.4440497335701599
,,Acre,Brazil,2020-09-11 04:46:23,-9.0238,-70.812,25877,635,23368,1874.0,"Acre, Brazil",2934.116459829806,2.45391660547977
,,Alagoas,Brazil,2020-09-11 04:46:23,-9.5713,-36.782,81330,1957,77829,1544.0,"Alagoas, Brazil",2436.958347578638,2.406246157629411
,,Amapa,Brazil,2020-09-11 04:46:23,0.902,-52.003,45529,676,33466,11387.0,"Amapa, Brazil",5383.390226916124,1.48476795009774
,,Amazonas,Brazil,2020-09-11 04:46:23,-3.4168,-65.8561,125660,3874,106608,15178.0,"Amazonas, Brazil",3031.8991207106505,3.0829221709374504
,,Bahia,Brazil,2020-09-11 04:46:23,-12.5797,-41.7007,277327,5818,263814,7695.0,"Bahia, Brazil",1864.6258766855303,2.0978844468803977
,,Ceara,Brazil,2020-09-11 04:46:23,-5.4984,-39.3206,224759,8639,199817,16303.0,"Ceara, Brazil",2461.203244212325,3.843672555937693
,,Distrito Federal,Brazil,2020-09-11 04:46:23,-15.7998,-47.8645,173631,2843,158829,11959.0,"Distrito Federal, Brazil",5758.393615426557,1.63738042169889
,,Espirito Santo,Brazil,2020-09-11 04:46:23,-19.1834,-40.3089,118138,3314,107926,6898.0,"Espirito Santo, Brazil",2939.743446182176,2.8051939257478544
,,Goias,Brazil,2020-09-11 04:46:23,-15.827,-49.8362,156892,3627,147804,5461.0,"Goias, Brazil",2235.4529281367113,2.311781352777707
,,Maranhao,Brazil,2020-09-11 04:46:23,-4.9609,-45.2744,160968,3550,150971,6447.0,"Maranhao, Brazil",2275.1078735653546,2.2054072859201828
,,Mato Grosso,Brazil,2020-09-11 04:46:23,-12.6819,-56.9211,102328,3025,84034,15269.0,"Mato Grosso, Brazil",2936.6910166435828,2.956180126651552
,,Mato Grosso do Sul,Brazil,2020-09-11 04:46:23,-20.7722,-54.7852,56046,1024,49280,5742.0,"Mato Grosso do Sul, Brazil",2016.7787819010248,1.8270706205616816
,,Minas Gerais,Brazil,2020-09-11 04:46:23,-18.5122,-44.555,242533,6009,207252,29272.0,"Minas Gerais, Brazil",1145.7102108476574,2.4776009862575403
,,Para,Brazil,2020-09-11 04:46:23,-1.9981,-54.9306,211061,6289,196519,8253.0,"Para, Brazil",2453.3803564277714,2.9797072884142497
,,Paraiba,Brazil,2020-09-11 04:46:23,-7.24,-36.782,111495,2590,83090,25815.0,"Paraiba, Brazil",2774.8002987461573,2.3229741244001967
,,Parana,Brazil,2020-09-11 04:46:23,-25.2521,-52.0215,148333,3710,102458,42165.0,"Parana, Brazil",1297.302412454411,2.5011292160207104
,,Pernambuco,Brazil,2020-09-11 04:46:23,-8.8137,-36.9541,134619,7792,115800,11027.0,"Pernambuco, Brazil",1408.580097395949,5.7881874029668925
,,Piaui,Brazil,2020-09-11 04:46:23,-7.7183,-42.7289,84508,1931,82755,-178.0,"Piaui, Brazil",2581.794663187124,2.284990770104605
,,Rio Grande do Norte,Brazil,2020-09-11 04:46:23,-5.4026,-36.9541,64519,2302,38385,23832.0,"Rio Grande do Norte, Brazil",1839.797676150098,3.567941226615416
,,Rio Grande do Sul,Brazil,2020-09-11 04:46:23,-30.0346,-51.2177,151392,3929,138272,9191.0,"Rio Grande do Sul, Brazil",1330.6567612757365,2.595249418727542
,,Rio de Janeiro,Brazil,2020-09-11 04:46:23,-22.9068,-43.1729,234813,16871,213962,3980.0,"Rio de Janeiro, Brazil",1360.056618779454,7.184866255275475
,,Rondonia,Brazil,2020-09-11 04:46:23,-11.5057,-63.5806,59620,1217,49385,9018.0,"Rondonia, Brazil",3354.668092109891,2.041261321704126
,,Roraima,Brazil,2020-09-11 04:46:23,-2.7376,-62.0751,45855,607,14906,30342.0,"Roraima, Brazil",7569.817139102714,1.3237378693708428
,,Santa Catarina,Brazil,2020-09-11 04:46:23,-27.2423,-50.2189,194176,2483,183690,8003.0,"Santa Catarina, Brazil",2710.1429937633884,1.278736816084377
,,Sao Paulo,Brazil,2020-09-11 04:46:23,-23.5505,-46.6333,874754,32104,722025,120625.0,"Sao Paulo, Brazil",1904.9915428344345,3.670060382690448
,,Sergipe,Brazil,2020-09-11 04:46:23,-10.5741,-37.3857,74386,1933,66376,6077.0,"Sergipe, Brazil",3236.008589217539,2.5986072648078937
,,Tocantins,Brazil,2020-09-11 04:46:23,-10.1753,-48.2982,57897,773,39080,18044.0,"Tocantins, Brazil",3680.987445847263,1.3351296267509545
,,,Brunei,2020-09-11 04:46:23,4.5353,114.7277,145,3,139,3.0,Brunei,33.144145029635446,2.0689655172413794
,,,Bulgaria,2020-09-11 04:46:23,42.7339,25.4858,17598,706,12619,4273.0,Bulgaria,253.2652989265944,4.0118195249460165
,,,Burkina Faso,2020-09-11 04:46:23,12.2383,-1.5616,1486,56,1123,307.0,Burkina Faso,7.108932866892936,3.7685060565275914
,,,Burma,2020-09-11 04:46:23,21.9162,95.956,2150,14,625,1511.0,Burma,3.951494468073157,0.6511627906976745
,,,Burundi,2020-09-11 04:46:23,-3.3731,29.9189,469,1,374,94.0,Burundi,3.9442320903900256,0.2132196162046908
,,,Cabo Verde,2020-09-11 04:46:23,16.5388,-23.0418,4557,43,3993,521.0,Cabo Verde,819.6220062303502,0.9436032477507132
,,,Cambodia,2020-09-11 04:46:23,11.55,104.9167,274,0,274,0.0,Cambodia,1.6388568411297562,0.0
,,,Cameroon,2020-09-11 04:46:23,3.8480000000000003,11.5021,20009,415,18837,757.0,Cameroon,75.37520722625565,2.074066669998501
,,Alberta,Canada,2020-09-11 04:46:23,53.9333,-116.5765,15304,253,13557,1494.0,"Alberta, Canada",346.78209150569677,1.6531625718766336
,,British Columbia,Canada,2020-09-11 04:46:23,53.7267,-127.6476,6830,213,5205,1412.0,"British Columbia, Canada",133.63551002686992,3.1185944363103952
,,Diamond Princess,Canada,2020-09-11 04:46:23,,,0,1,0,,"Diamond Princess, Canada",,
,,Grand Princess,Canada,2020-09-11 04:46:23,,,13,0,13,0.0,"Grand Princess, Canada",,0.0
,,Manitoba,Canada,2020-09-11 04:46:23,53.7609,-98.8139,1378,16,1002,360.0,"Manitoba, Canada",100.03506308815064,1.161103047895501
,,New Brunswick,Canada,2020-09-11 04:46:23,46.5653,-66.4619,193,2,188,3.0,"New Brunswick, Canada",24.74381180343926,1.0362694300518134
,,Newfoundland and Labrador,Canada,2020-09-11 04:46:23,53.1355,-57.6604,270,3,266,1.0,"Newfoundland and Labrador, Canada",51.787135691885716,1.1111111111111112
,,Northwest Territories,Canada,2020-09-11 04:46:23,64.8255,-124.8457,5,0,5,0.0,"Northwest Territories,Canada",11.134865490824867,0.0
,,Nova Scotia,Canada,2020-09-11 04:46:23,44.681999999999995,-63.7443,1086,65,1019,2.0,"Nova Scotia, Canada",111.10463171269942,5.985267034990794
,,Ontario,Canada,2020-09-11 04:46:23,51.2538,-85.3232,45887,2863,41317,1707.0,"Ontario, Canada",311.90551656160716,6.239239871859133
,,Prince Edward Island,Canada,2020-09-11 04:46:23,46.5107,-63.4168,55,0,44,11.0,"Prince Edward Island, Canada",34.77535123104743,0.0
,,Quebec,Canada,2020-09-11 04:46:23,52.9399,-73.5491,64244,5773,56624,1847.0,"Quebec, Canada",752.4766113112307,8.98605317228068
,,Saskatchewan,Canada,2020-09-11 04:46:23,52.9399,-106.4509,1676,24,1593,59.0,"Saskatchewan, Canada",141.83364842518952,1.431980906921241
,,Yukon,Canada,2020-09-11 04:46:23,64.2823,-135.0,15,0,15,0.0,"Yukon, Canada",36.515896586980865,0.0
,,,Central African Republic,2020-09-11 04:46:23,6.6111,20.9394,4747,62,1825,2860.0,Central African Republic,98.28637589745588,1.3060880556140722
,,,Chad,2020-09-11 04:46:23,15.4542,18.7322,1051,79,932,40.0,Chad,6.398447715885057,7.5166508087535675
